2022-02-24 09:36:38,985 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon automation v0.12.0
2022-02-24 09:36:39,094 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon graphql v0.8.0
2022-02-24 09:36:39,149 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon graphql v0.8.0
2022-02-24 09:36:39,579 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon network v0.1.0
2022-02-24 09:36:39,676 [ZAP-DownloadInstaller] INFO  TlsUtils - Using supported SSL/TLS protocols: [TLSv1.2, TLSv1.3]
2022-02-24 09:36:39,856 [ZAP-DownloadInstaller] INFO  CallbackService - Started callback service on 0.0.0.0:46175
2022-02-24 09:36:40,198 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon network v0.1.0
2022-02-24 09:36:40,351 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon retire v0.10.0
2022-02-24 09:36:40,360 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: Vulnerable JS Library
2022-02-24 09:36:40,366 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon retire v0.10.0
2022-02-24 09:36:40,555 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon oast v0.10.0
2022-02-24 09:36:41,064 [ZAP-DownloadInstaller] INFO  CallbackService - Started callback service on 0.0.0.0:40781
2022-02-24 09:36:41,082 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon oast v0.10.0
2022-02-24 09:36:41,477 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Installing new addon soap v13.0.0
2022-02-24 09:36:41,553 [ZAP-DownloadInstaller] INFO  ExtensionPassiveScan - loaded passive scan rule: WSDL File Detection
2022-02-24 09:36:41,568 [ZAP-DownloadInstaller] INFO  ExtensionAutoUpdate - Finished installing new addon soap v13.0.0
2022-02-24 10:01:00,778 [ZAP-SpiderInitThread-0] INFO  SpiderThread - Starting spidering scan on http://18.132.17.40:31833 at 2022-02-24T10:01:00.777+0000
2022-02-24 10:01:00,791 [ZAP-SpiderInitThread-0] INFO  Spider - Spider initializing...
2022-02-24 10:01:00,943 [ZAP-SpiderInitThread-0] INFO  Spider - Starting spider...
2022-02-24 10:01:03,541 [ZAP-SpiderThreadPool-0-thread-2] INFO  Spider - Spidering process is complete. Shutting down...
2022-02-24 10:01:03,555 [ZAP-SpiderShutdownThread-0] INFO  SpiderThread - Spider scanning complete: true on http://18.132.17.40:31833 at 2022-02-24T10:01:03.555+0000
2022-02-24 10:01:05,804 [ZAP-QuickStart-AttackThread] INFO  Scanner - scanner started
2022-02-24 10:01:06,840 [Thread-34] INFO  HostProcess - Scanning 13 node(s) from http://18.132.17.40:31833
2022-02-24 10:01:06,843 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | PathTraversalScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:09,553 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | PathTraversalScanRule in 2.711s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:09,553 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | RemoteFileIncludeScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:11,034 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | RemoteFileIncludeScanRule in 1.481s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:11,035 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | SourceCodeDisclosureWebInfScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:11,044 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | ExternalRedirectScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:21,765 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | SourceCodeDisclosureWebInfScanRule in 10.729s with 76 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:21,766 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | ExternalRedirectScanRule in 10.723s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:21,767 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | ServerSideIncludeScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:23,218 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | ServerSideIncludeScanRule in 1.452s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:23,219 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | CrossSiteScriptingScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:24,785 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | CrossSiteScriptingScanRule in 1.566s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:24,785 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | PersistentXssPrimeScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:26,294 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | PersistentXssPrimeScanRule in 1.509s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:26,295 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | PersistentXssSpiderScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:29,415 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | PersistentXssSpiderScanRule in 3.12s with 13 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:29,416 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | PersistentXssScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:30,911 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | PersistentXssScanRule in 1.495s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:30,912 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | SqlInjectionScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:32,762 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | SqlInjectionScanRule in 1.849s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:32,762 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | CodeInjectionScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:34,230 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | CodeInjectionScanRule in 1.468s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:34,231 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | CommandInjectionScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:35,957 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | CommandInjectionScanRule in 1.727s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:35,981 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | DirectoryBrowsingScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:37,653 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | DirectoryBrowsingScanRule in 1.695s with 13 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:37,653 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | BufferOverflowScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:39,154 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | BufferOverflowScanRule in 1.501s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:39,154 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | FormatStringScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:40,670 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | FormatStringScanRule in 1.516s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:40,671 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | CrlfInjectionScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:42,410 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | CrlfInjectionScanRule in 1.739s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:42,410 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | ParameterTamperScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:43,939 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | ParameterTamperScanRule in 1.529s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:43,940 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | ElmahScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:43,953 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | HtAccessScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:44,104 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | ElmahScanRule in 0.164s with 1 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:44,883 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | HtAccessScanRule in 0.93s with 3 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:44,884 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | ScriptsActiveScanner strength MEDIUM threshold MEDIUM
2022-02-24 10:01:44,887 [Thread-34] INFO  HostProcess - skipped plugin [no scripts enabled] http://18.132.17.40:31833 | ScriptsActiveScanner in 0.003s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:01:44,887 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | DomXssScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:01:52,152 [Thread-262] INFO  DomXssScanRule - Reaper thread starting
2022-02-24 10:02:00,378 [HSQLDB Timer @2da72537] INFO  ENGINE - Checkpoint start
2022-02-24 10:02:00,379 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose start
2022-02-24 10:02:00,393 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose synched
2022-02-24 10:02:00,409 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose script done
2022-02-24 10:02:00,410 [HSQLDB Timer @2da72537] INFO  ENGINE - dataFileCache commit start
2022-02-24 10:02:00,690 [HSQLDB Timer @2da72537] INFO  ENGINE - dataFileCache commit end
2022-02-24 10:02:00,733 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose end
2022-02-24 10:02:00,733 [HSQLDB Timer @2da72537] INFO  ENGINE - Checkpoint end - txts: 5595
2022-02-24 10:03:14,090 [ZAP-ActiveScanner-1] ERROR DomXssScanRule - Tried to run command without establishing a connection
Build info: version: 'unknown', revision: 'unknown', time: 'unknown'
System info: host: '3418732bf2b0', ip: '172.17.0.2', os.name: 'Linux', os.arch: 'amd64', os.version: '5.4.0-1060-aws', java.version: '11.0.13'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 96.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20220106144528, moz:geckodriverVersion: 0.30.0, moz:headless: true, moz:processID: 2694, moz:profile: /tmp/rust_mozprofilepKOg3P, moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: LINUX, platformName: LINUX, platformVersion: 5.4.0-1060-aws, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: ignore}
Session ID: 09400ce7-dd86-46f2-9e41-ed6342c89271
org.openqa.selenium.NoSuchSessionException: Tried to run command without establishing a connection
Build info: version: 'unknown', revision: 'unknown', time: 'unknown'
System info: host: '3418732bf2b0', ip: '172.17.0.2', os.name: 'Linux', os.arch: 'amd64', os.version: '5.4.0-1060-aws', java.version: '11.0.13'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 96.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20220106144528, moz:geckodriverVersion: 0.30.0, moz:headless: true, moz:processID: 2694, moz:profile: /tmp/rust_mozprofilepKOg3P, moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: LINUX, platformName: LINUX, platformVersion: 5.4.0-1060-aws, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: ignore}
Session ID: 09400ce7-dd86-46f2-9e41-ed6342c89271
	at jdk.internal.reflect.GeneratedConstructorAccessor120.newInstance(Unknown Source) ~[?:?]
	at jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:490) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.createException(W3CHttpResponseCodec.java:187) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:122) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:49) ~[?:?]
	at org.openqa.selenium.remote.HttpCommandExecutor.execute(HttpCommandExecutor.java:158) ~[?:?]
	at org.openqa.selenium.remote.service.DriverCommandExecutor.execute(DriverCommandExecutor.java:83) ~[?:?]
	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:552) ~[?:?]
	at org.openqa.selenium.remote.RemoteWebDriver.get(RemoteWebDriver.java:277) ~[?:?]
	at org.zaproxy.zap.extension.domxss.DomXssScanRule.returnDriver(DomXssScanRule.java:349) ~[?:?]
	at org.zaproxy.zap.extension.domxss.DomXssScanRule.scan(DomXssScanRule.java:656) ~[?:?]
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:333) [zap-2.11.1.jar:?]
	at java.lang.Thread.run(Thread.java:829) [?:?]
2022-02-24 10:03:25,521 [ZAP-ProxyThread-94] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:26,558 [ZAP-ProxyThread-92] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:27,232 [ZAP-DomXssReaper] ERROR UncaughtExceptionLogger - Exception in thread "ZAP-DomXssReaper"
org.openqa.selenium.NoSuchSessionException: Tried to run command without establishing a connection
Build info: version: 'unknown', revision: 'unknown', time: 'unknown'
System info: host: '3418732bf2b0', ip: '172.17.0.2', os.name: 'Linux', os.arch: 'amd64', os.version: '5.4.0-1060-aws', java.version: '11.0.13'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 96.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20220106144528, moz:geckodriverVersion: 0.30.0, moz:headless: true, moz:processID: 2694, moz:profile: /tmp/rust_mozprofilepKOg3P, moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: LINUX, platformName: LINUX, platformVersion: 5.4.0-1060-aws, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: ignore}
Session ID: 09400ce7-dd86-46f2-9e41-ed6342c89271
	at jdk.internal.reflect.GeneratedConstructorAccessor120.newInstance(Unknown Source) ~[?:?]
	at jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:490) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.createException(W3CHttpResponseCodec.java:187) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:122) ~[?:?]
	at org.openqa.selenium.remote.http.W3CHttpResponseCodec.decode(W3CHttpResponseCodec.java:49) ~[?:?]
	at org.openqa.selenium.remote.HttpCommandExecutor.execute(HttpCommandExecutor.java:158) ~[?:?]
	at org.openqa.selenium.remote.service.DriverCommandExecutor.execute(DriverCommandExecutor.java:83) ~[?:?]
	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:552) ~[?:?]
	at org.openqa.selenium.remote.RemoteWebDriver.execute(RemoteWebDriver.java:609) ~[?:?]
	at org.openqa.selenium.remote.RemoteWebDriver.quit(RemoteWebDriver.java:452) ~[?:?]
	at org.zaproxy.zap.extension.domxss.DomXssScanRule.lambda$getWebDriver$1(DomXssScanRule.java:322) ~[?:?]
	at java.lang.Thread.run(Thread.java:829) [?:?]
2022-02-24 10:03:28,247 [ZAP-ProxyThread-102] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:29,299 [ZAP-ProxyThread-103] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:31,561 [ZAP-ProxyThread-105] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:32,209 [HSQLDB Timer @2da72537] INFO  ENGINE - Checkpoint start
2022-02-24 10:03:32,209 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose start
2022-02-24 10:03:32,223 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose synched
2022-02-24 10:03:32,227 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose script done
2022-02-24 10:03:32,227 [HSQLDB Timer @2da72537] INFO  ENGINE - dataFileCache commit start
2022-02-24 10:03:32,364 [HSQLDB Timer @2da72537] INFO  ENGINE - dataFileCache commit end
2022-02-24 10:03:32,415 [HSQLDB Timer @2da72537] INFO  ENGINE - checkpointClose end
2022-02-24 10:03:32,415 [HSQLDB Timer @2da72537] INFO  ENGINE - Checkpoint end - txts: 6206
2022-02-24 10:03:32,419 [ZAP-ProxyThread-106] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:34,583 [ZAP-ProxyThread-107] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:35,465 [ZAP-ProxyThread-108] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:37,489 [ZAP-ProxyThread-111] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:38,957 [ZAP-ProxyThread-109] WARN  ProxyThread - Failed to write/forward the HTTP response to the client: java.net.SocketException: Broken pipe (Write failed)
2022-02-24 10:03:42,669 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | DomXssScanRule in 117.782s with 121 message(s) sent and 0 alert(s) raised.
2022-02-24 10:03:44,880 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | SOAPActionSpoofingActiveScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:03:45,451 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | SOAPActionSpoofingActiveScanRule in 0.571s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:03:45,451 [Thread-34] INFO  HostProcess - start host http://18.132.17.40:31833 | SOAPXMLInjectionActiveScanRule strength MEDIUM threshold MEDIUM
2022-02-24 10:03:46,878 [Thread-34] INFO  HostProcess - completed host/plugin http://18.132.17.40:31833 | SOAPXMLInjectionActiveScanRule in 1.427s with 0 message(s) sent and 0 alert(s) raised.
2022-02-24 10:03:46,879 [Thread-34] INFO  HostProcess - completed host http://18.132.17.40:31833 in 161.05s with 0 alert(s) raised.
2022-02-24 10:03:46,879 [Thread-33] INFO  Scanner - scanner completed in 161.074s
2022-02-24 10:04:27,276 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 201 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:04:38,007 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule Timestamp Disclosure took 6 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:06:30,028 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 107 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:08:13,933 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 102 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:09:55,730 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 101 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:11:35,938 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 96 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js application/javascript 4792206
2022-02-24 10:13:18,003 [ZAP-PassiveScanner] WARN  PassiveScanThread - Passive Scan rule html_mailto took 97 seconds to scan http://18.132.17.40:31833/static/js/18.f0f8eb75.chunk.js?name=abc application/javascript 4792206
